output_sku,input_sku,input_quantity
BUNDLE-BEACH-KIT-TOWLB-SUM-X2-UNICN-LG-SETA,BAGF-SUM-MD-UNICN,1
BUNDLE-BEACH-KIT-TOWLB-SUM-X2-UNICN-LG-SETA,PICNIC-SUM-LG-UNICN,1
BUNDLE-BEACH-KIT-TOWLB-SUM-X2-UNICN-LG-SETA,TOWLB-SUM-LG-UNICN-R,2
BUNDLE-BEACH-KIT-TOWLB-SUM-X2-UNICN-XL-SETA,BAGF-SUM-MD-UNICN,1
BUNDLE-BEACH-KIT-TOWLB-SUM-X2-UNICN-XL-SETA,PICNIC-SUM-LG-UNICN,1
BUNDLE-BEACH-KIT-TOWLB-SUM-X2-UNICN-XL-SETA,TOWLB-SUM-XL-UNICN-R,2
BUNDLE-BEACH-OCNWAVS,BAGDRY-XS-WAVYBBY,6
BUNDLE-BEACH-OCNWAVS,BAGF-DES-MD-WAVYBBY,6
BUNDLE-BEACH-OCNWAVS,PICNIC-DES-LG-GRCSHR,4
BUNDLE-BEACH-OCNWAVS,TOWLB-DES-LG-GRECSHR,6
BUNDLE-BEACH-OCNWAVS,TOWLB-DES-LG-OCETRES,6
BUNDLE-MIXMATCH-LG-2SET-BLUSKY,BAGDRY-XS-BLUSKY,1
BUNDLE-MIXMATCH-LG-2SET-BLUSKY,TOWLB-DES-LG-BLUSKY,1
BUNDLE-MIXMATCH-LG-2SET-MELLOW,BAGDRY-XS-MELLOW,1
BUNDLE-MIXMATCH-LG-2SET-MELLOW,TOWLB-DES-LG-MELLOW,1
BUNDLE-MIXMATCH-LG-2SET-PSTPIER,BAGDRY-XS-PSTPIER,1
BUNDLE-MIXMATCH-LG-2SET-PSTPIER,TOWLB-DES-LG-PSTPIER,1
BUNDLE-MIXMATCH-LG-2SET-RSPROAD,BAGDRY-XS-RSPROAD,1
BUNDLE-MIXMATCH-LG-2SET-RSPROAD,TOWLB-DES-LG-RSPROAD,1
BUNDLE-MIXMATCH-LG-3SET-DKDIS,BAGCOOL-MD-DKDIS,1
BUNDLE-MIXMATCH-LG-3SET-DKDIS,PICNIC-DES-LG-DKDIS,1
BUNDLE-MIXMATCH-LG-3SET-DKDIS,TOWLB-SUM-LG-DKDIS,1
BUNDLE-MIXMATCH-LG-3SET-PALAG,BAGF-DES-MD-PALAG,1
BUNDLE-MIXMATCH-LG-3SET-PALAG,HAIRW-SUE-PALAG,1
BUNDLE-MIXMATCH-LG-3SET-PALAG,TOWLB-DES-LG-PALAG,1
BUNDLE-MIXMATCH-LG-3SET-SEASOIR,BAGTOI-MD-SEASOIR,1
BUNDLE-MIXMATCH-LG-3SET-SEASOIR,HAIRW-WAF-SEASOIR,1
BUNDLE-MIXMATCH-LG-3SET-SEASOIR,TOWLB-DES-LG-SEASOIR,1
BUNDLE-MIXMATCH-LG-4SET-BLUSKY,BAGDRY-XS-BLUSKY,1
BUNDLE-MIXMATCH-LG-4SET-BLUSKY,BALLAST-SUM-BLUSKY,1
BUNDLE-MIXMATCH-LG-4SET-BLUSKY,LANYARD-SUM-BLUSKY,1
BUNDLE-MIXMATCH-LG-4SET-BLUSKY,TOWLB-DES-LG-BLUSKY,1
BUNDLE-MIXMATCH-LG-4SET-MELLOW,BAGDRY-XS-MELLOW,1
BUNDLE-MIXMATCH-LG-4SET-MELLOW,BALLAST-SUM-MELLOW,1
BUNDLE-MIXMATCH-LG-4SET-MELLOW,LANYARD-SUM-MELLOW,1
BUNDLE-MIXMATCH-LG-4SET-MELLOW,TOWLB-DES-LG-MELLOW,1
BUNDLE-MIXMATCH-LG-4SET-PSTPIER,BAGDRY-XS-PSTPIER,1
BUNDLE-MIXMATCH-LG-4SET-PSTPIER,BALLAST-SUM-PSTPIER,1
BUNDLE-MIXMATCH-LG-4SET-PSTPIER,LANYARD-SUM-PSTPIER,1
BUNDLE-MIXMATCH-LG-4SET-PSTPIER,TOWLB-DES-LG-PSTPIER,1
BUNDLE-MIXMATCH-LG-4SET-RSPROAD,BAGDRY-XS-RSPROAD,1
BUNDLE-MIXMATCH-LG-4SET-RSPROAD,BALLAST-SUM-RSPROAD,1
BUNDLE-MIXMATCH-LG-4SET-RSPROAD,LANYARD-SUM-RSPROAD,1
BUNDLE-MIXMATCH-LG-4SET-RSPROAD,TOWLB-DES-LG-RSPROAD,1
BUNDLE-MIXMATCH-XL-2SET-BLUSKY,BAGDRY-XS-BLUSKY,1
BUNDLE-MIXMATCH-XL-2SET-BLUSKY,TOWLB-DES-XL-BLUSKY,1
BUNDLE-MIXMATCH-XL-2SET-MELLOW,BAGDRY-XS-MELLOW,1
BUNDLE-MIXMATCH-XL-2SET-MELLOW,TOWLB-DES-XL-MELLOW,1
BUNDLE-MIXMATCH-XL-2SET-PSTPIER,BAGDRY-XS-PSTPIER,1
BUNDLE-MIXMATCH-XL-2SET-PSTPIER,TOWLB-DES-XL-PSTPIER,1
BUNDLE-MIXMATCH-XL-2SET-RSPROAD,BAGDRY-XS-RSPROAD,1
BUNDLE-MIXMATCH-XL-2SET-RSPROAD,TOWLB-DES-XL-RSPROAD,1
BUNDLE-MIXMATCH-XL-3SET-DKDIS,BAGCOOL-MD-DKDIS,1
BUNDLE-MIXMATCH-XL-3SET-DKDIS,PICNIC-DES-XL-DKDIS,1
BUNDLE-MIXMATCH-XL-3SET-DKDIS,TOWLB-SUM-XL-DKDIS,1
BUNDLE-MIXMATCH-XL-3SET-PALAG,BAGF-DES-MD-PALAG,1
BUNDLE-MIXMATCH-XL-3SET-PALAG,HAIRW-SUE-PALAG,1
BUNDLE-MIXMATCH-XL-3SET-PALAG,TOWLB-DES-XL-PALAG,1
BUNDLE-MIXMATCH-XL-3SET-SEASOIR,BAGTOI-MD-SEASOIR,1
BUNDLE-MIXMATCH-XL-3SET-SEASOIR,HAIRW-WAF-SEASOIR,1
BUNDLE-MIXMATCH-XL-3SET-SEASOIR,TOWLB-DES-XL-SEASOIR,1
BUNDLE-MIXMATCH-XL-4SET-BLUSKY,BAGDRY-XS-BLUSKY,1
BUNDLE-MIXMATCH-XL-4SET-BLUSKY,BALLAST-SUM-BLUSKY,1
BUNDLE-MIXMATCH-XL-4SET-BLUSKY,LANYARD-SUM-BLUSKY,1
BUNDLE-MIXMATCH-XL-4SET-BLUSKY,TOWLB-DES-XL-BLUSKY,1
BUNDLE-MIXMATCH-XL-4SET-MELLOW,BAGDRY-XS-MELLOW,1
BUNDLE-MIXMATCH-XL-4SET-MELLOW,BALLAST-SUM-MELLOW,1
BUNDLE-MIXMATCH-XL-4SET-MELLOW,LANYARD-SUM-MELLOW,1
BUNDLE-MIXMATCH-XL-4SET-MELLOW,TOWLB-DES-XL-MELLOW,1
BUNDLE-MIXMATCH-XL-4SET-PSTPIER,BAGDRY-XS-PSTPIER,1
BUNDLE-MIXMATCH-XL-4SET-PSTPIER,BALLAST-SUM-PSTPIER,1
BUNDLE-MIXMATCH-XL-4SET-PSTPIER,LANYARD-SUM-PSTPIER,1
BUNDLE-MIXMATCH-XL-4SET-PSTPIER,TOWLB-DES-XL-PSTPIER,1
BUNDLE-MIXMATCH-XL-4SET-RSPROAD,BAGDRY-XS-RSPROAD,1
BUNDLE-MIXMATCH-XL-4SET-RSPROAD,BALLAST-SUM-RSPROAD,1
BUNDLE-MIXMATCH-XL-4SET-RSPROAD,LANYARD-SUM-RSPROAD,1
BUNDLE-MIXMATCH-XL-4SET-RSPROAD,TOWLB-DES-XL-RSPROAD,1
COOL-CAB-3SET-COOLTRIO,COOL-DES-GLDGRN,1
COOL-CAB-3SET-COOLTRIO,COOL-DES-HYDBLU,1
COOL-CAB-3SET-COOLTRIO,COOL-DES-PLSPNK,1
COOL-CAB-3SET-GLDGRN,COOL-DES-GLDGRN,3
COOL-CAB-3SET-HYDBLU,COOL-DES-HYDBLU,3
COOL-CAB-3SET-PLSPNK,COOL-DES-PLSPNK,3
DOGTWL-LG-4SET-BLUES,DOGTWL-LG-K9CAMO,1
DOGTWL-LG-4SET-BLUES,DOGTWL-LG-PUPLAID,1
DOGTWL-LG-4SET-BRKPLD,DOGTWL-LG-PUPLAID,1
DOGTWL-LG-4SET-BRKPLD,DOGTWL-LG-RHUBARK,1
DOGTWL-LG-4SET-PAWFECT,DOGTWL-LG-SUNSPL,1
DOGTWL-LG-4SET-PAWFECT,DOGTWL-LG-WHERWOOF,1
DOGTWL-MD-4SET-FRSWLK,DOGTWL-MD-PUPLAID,1
DOGTWL-MD-4SET-FRSWLK,DOGTWL-MD-WHERWOOF,1
DOGTWL-MD-4SET-MISMTCH,DOGTWL-MD-K9CAMO,1
DOGTWL-MD-4SET-MISMTCH,DOGTWL-MD-PUPLAID,1
DOGTWL-MD-4SET-MISMTCH,DOGTWL-MD-RHUBARK,1
DOGTWL-MD-4SET-MISMTCH,DOGTWL-MD-WHERWOOF,1
GIFT-BOX-HOME-BOHMDRM-SET,BAGTOI-MD-BOHMDRM,1
GIFT-BOX-HOME-BOHMDRM-SET,EYEMASK-DES-BOHMDRM,1
GIFT-BOX-HOME-BOHMDRM-SET,HAIRW-WAF-BOHMDRM,1
GIFT-BOX-HOME-CHRYBMB-SET,BAGTOI-MD-CHRYBMB,1
GIFT-BOX-HOME-CHRYBMB-SET,EYEMASK-DES-CHRYBMB,1
GIFT-BOX-HOME-CHRYBMB-SET,HAIRW-WAF-CHRYBMB,1
GIFT-BOX-HOME-SEASOIR-SET,BAGTOI-MD-SEASOIR,1
GIFT-BOX-HOME-SEASOIR-SET,EYEMASK-DES-SEASOIR,1
GIFT-BOX-HOME-SEASOIR-SET,HAIRW-WAF-SEASOIR,1
HAIRW-CAB-4SET-PINK,HAIRW-CAB-LTPINK-R,1
HAIRW-CLA-4SETD,HAIRW-CLA-NAVY,1
HAIRW-CLA-4SETD,HAIRW-CLA-WHITE,1
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,POS-DIS-LG-FULL-TOWLB-EN-24,1
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-BLUE-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-GREEN-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-LTBLU-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-LTPNK-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-LTPPL-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-LG-PINK-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-XL-BLUE-R,4
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-XL-GREEN-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-XL-LTBLU-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-XL-LTPNK-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-CAB-XL-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-DES-LG-MARINDRM,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-DES-LG-TERATROP,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-DES-XL-MARINDRM,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-DES-XL-TERATROP,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SGW-LG-GETWAV,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SGW-XL-GETWAV,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-LG-ENDRVR,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-LG-PCHSUN,1
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-LG-SANDSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-LG-UNICN-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-XL-ENDRVR,3
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-XL-PCHSUN,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-XL-SANDSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-EN-24,TOWLB-SUM-XL-UNICN-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,POS-DIS-LG-FULL-TOWLB-EN-24,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-BLUE-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-GREEN-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-LTBLU-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-LTPPL-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-ORANG-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-LG-PINK-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-XL-BLUE-R,4
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-XL-GREEN-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-XL-LTBLU-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-XL-LTPPL-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-XL-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-CAB-XL-PINK-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-LG-BLUSPRIT,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-LG-CHECKMT,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-LG-GRECSHR,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-LG-LEMWAV,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-LG-TROPTRT,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-LG-VITSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-XL-BLUSPRIT,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-XL-CHECKMT,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-XL-GRECSHR,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-XL-LEMWAV,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-XL-TROPTRT,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-DES-XL-VITSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-SUM-LG-COLAGN,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-SUM-LG-CSTCANDY,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-SUM-LG-MIAMI,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-SUM-XL-COLAGN,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-SUM-XL-CSTCANDY,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25,TOWLB-SUM-XL-MIAMI,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,POS-DIS-LG-FULL-TOWLB-EN-24,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-BLUE-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-GREEN-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-LTBLU-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-LTPPL-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-ORANG-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-LG-PINK-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-XL-BLUE-R,4
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-XL-GREEN-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-XL-LTBLU-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-XL-LTPPL-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-XL-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-CAB-XL-PINK-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-LG-ALOHGLW,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-LG-CHECKMT,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-LG-GROOVCH,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-LG-TROPTRT,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-LG-VITSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-XL-ALOHGLW,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-XL-CHECKMT,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-XL-GROOVCH,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-XL-TROPTRT,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-DES-XL-VITSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-LG-COLAGN,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-LG-CSTCANDY,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-LG-MIAMI,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-LG-SANDSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-XL-COLAGN,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-XL-CSTCANDY,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-XL-MIAMI,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS25-US,TOWLB-SUM-XL-SANDSEA,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,POS-DIS-LG-FULL-TOWLB-EN-24,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,TOWLB-CAB-LG-BLUE-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,TOWLB-CAB-LG-GREEN-R,1
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,TOWLB-CAB-LG-LTBLU-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,TOWLB-CAB-LG-LTPPL-R,2
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,TOWLB-CAB-LG-NAVY-R,3
POS-DIS-LG-FULL-TOWLB-STOCKED-SS26,TOWLB-CAB-LG-ORANG-R,2
