summary_key,subcategory,country,channel,year,month,year_month,units,revenue,is_excluded
Towel - Beach SEASONAL|US|B2B|2025_07,Towel - Beach SEASONAL,US,B2B,2025,7,2025_07,982,14784.41,FALSE
Towel - Beach SEASONAL|US|B2B|2025_08,Towel - Beach SEASONAL,US,B2B,2025,8,2025_08,306,5312.16,FALSE
Towel - Beach SEASONAL|US|B2B|2025_09,Towel - Beach SEASONAL,US,B2B,2025,9,2025_09,347,5685.79,FALSE
Towel - Beach SEASONAL|US|B2B|2025_10,Towel - Beach SEASONAL,US,B2B,2025,10,2025_10,367,5712.42,FALSE
Towel - Beach SEASONAL|US|B2B|2025_11,Towel - Beach SEASONAL,US,B2B,2025,11,2025_11,191,2800.75,FALSE
Towel - Beach SEASONAL|US|B2B|2025_12,Towel - Beach SEASONAL,US,B2B,2025,12,2025_12,109,1371.75,FALSE
Towel - Beach SEASONAL|US|B2B|2026_01,Towel - Beach SEASONAL,US,B2B,2026,1,2026_01,408,6439.46,FALSE
Towel - Beach SEASONAL|US|B2B|2026_02,Towel - Beach SEASONAL,US,B2B,2026,2,2026_02,8020,109653.59,FALSE
Towel - Beach SEASONAL|US|B2B|2026_03,Towel - Beach SEASONAL,US,B2B,2026,3,2026_03,13754,200475.91,FALSE
Towel - Beach SEASONAL|US|B2B|2026_04,Towel - Beach SEASONAL,US,B2B,2026,4,2026_04,2382,36846.95,FALSE
Towel - Beach SEASONAL|US|B2B|2026_05,Towel - Beach SEASONAL,US,B2B,2026,5,2026_05,2860,44535.97,FALSE
Towel - Beach SEASONAL|US|B2B|2026_06,Towel - Beach SEASONAL,US,B2B,2026,6,2026_06,1890,24436.45,FALSE
Towel - Beach SEASONAL|US|DTC|2024_01,Towel - Beach SEASONAL,US,DTC,2024,1,2024_01,62,1166.78,FALSE
Towel - Beach SEASONAL|US|DTC|2024_02,Towel - Beach SEASONAL,US,DTC,2024,2,2024_02,106,2389.38,FALSE
Towel - Beach SEASONAL|US|DTC|2024_03,Towel - Beach SEASONAL,US,DTC,2024,3,2024_03,388,9729.18,FALSE
Towel - Beach SEASONAL|US|DTC|2024_04,Towel - Beach SEASONAL,US,DTC,2024,4,2024_04,526,13571.42,FALSE
Towel - Beach SEASONAL|US|DTC|2024_05,Towel - Beach SEASONAL,US,DTC,2024,5,2024_05,984,24505.56,FALSE
Towel - Beach SEASONAL|US|DTC|2024_06,Towel - Beach SEASONAL,US,DTC,2024,6,2024_06,970,23363.54,FALSE
Towel - Beach SEASONAL|US|DTC|2024_07,Towel - Beach SEASONAL,US,DTC,2024,7,2024_07,1488,31248.86,FALSE
Towel - Beach SEASONAL|US|DTC|2024_08,Towel - Beach SEASONAL,US,DTC,2024,8,2024_08,630,12490.9,FALSE
Towel - Beach SEASONAL|US|DTC|2024_09,Towel - Beach SEASONAL,US,DTC,2024,9,2024_09,310,5632.38,FALSE
Towel - Beach SEASONAL|US|DTC|2024_10,Towel - Beach SEASONAL,US,DTC,2024,10,2024_10,176,3366.28,FALSE
Towel - Beach SEASONAL|US|DTC|2024_11,Towel - Beach SEASONAL,US,DTC,2024,11,2024_11,356,6337,FALSE
Towel - Beach SEASONAL|US|DTC|2024_12,Towel - Beach SEASONAL,US,DTC,2024,12,2024_12,1020,17037.32,FALSE
Towel - Beach SEASONAL|US|DTC|2025_01,Towel - Beach SEASONAL,US,DTC,2025,1,2025_01,508,7732.52,FALSE
Towel - Beach SEASONAL|US|DTC|2025_02,Towel - Beach SEASONAL,US,DTC,2025,2,2025_02,910,17169.28,FALSE
Towel - Beach SEASONAL|US|DTC|2025_03,Towel - Beach SEASONAL,US,DTC,2025,3,2025_03,2238,44054.16,FALSE
Towel - Beach SEASONAL|US|DTC|2025_04,Towel - Beach SEASONAL,US,DTC,2025,4,2025_04,2476,54495.49,FALSE
Towel - Beach SEASONAL|US|DTC|2025_05,Towel - Beach SEASONAL,US,DTC,2025,5,2025_05,2835,63908.91,FALSE
Towel - Beach SEASONAL|US|DTC|2025_06,Towel - Beach SEASONAL,US,DTC,2025,6,2025_06,3036,71683.64,FALSE
Towel - Beach SEASONAL|US|DTC|2025_07,Towel - Beach SEASONAL,US,DTC,2025,7,2025_07,3107,62306.66,FALSE
Towel - Beach SEASONAL|US|DTC|2025_08,Towel - Beach SEASONAL,US,DTC,2025,8,2025_08,824,19995.82,FALSE
Towel - Beach SEASONAL|US|DTC|2025_09,Towel - Beach SEASONAL,US,DTC,2025,9,2025_09,461,10370.75,FALSE
Towel - Beach SEASONAL|US|DTC|2025_10,Towel - Beach SEASONAL,US,DTC,2025,10,2025_10,304,7336.42,FALSE
Towel - Beach SEASONAL|US|DTC|2025_11,Towel - Beach SEASONAL,US,DTC,2025,11,2025_11,758,16193.23,FALSE
Towel - Beach SEASONAL|US|DTC|2025_12,Towel - Beach SEASONAL,US,DTC,2025,12,2025_12,1044,23577.17,FALSE
Towel - Beach SEASONAL|US|DTC|2026_01,Towel - Beach SEASONAL,US,DTC,2026,1,2026_01,848,17663.9,FALSE
Towel - Beach SEASONAL|US|DTC|2026_02,Towel - Beach SEASONAL,US,DTC,2026,2,2026_02,667,15262.45,FALSE
Towel - Beach SEASONAL|US|DTC|2026_03,Towel - Beach SEASONAL,US,DTC,2026,3,2026_03,2164,48797.29,FALSE
Towel - Beach SEASONAL|US|DTC|2026_04,Towel - Beach SEASONAL,US,DTC,2026,4,2026_04,2121,43531.13,FALSE
Towel - Beach SEASONAL|US|DTC|2026_05,Towel - Beach SEASONAL,US,DTC,2026,5,2026_05,2976,61632.09,FALSE
Towel - Beach SEASONAL|US|DTC|2026_06,Towel - Beach SEASONAL,US,DTC,2026,6,2026_06,2854,58726.25,FALSE
Towel - Beach SEASONAL|US|FBA|2024_01,Towel - Beach SEASONAL,US,FBA,2024,1,2024_01,110,2789.74,FALSE
Towel - Beach SEASONAL|US|FBA|2024_02,Towel - Beach SEASONAL,US,FBA,2024,2,2024_02,178,4558.02,FALSE
Towel - Beach SEASONAL|US|FBA|2024_03,Towel - Beach SEASONAL,US,FBA,2024,3,2024_03,582,13664.1,FALSE
Towel - Beach SEASONAL|US|FBA|2024_04,Towel - Beach SEASONAL,US,FBA,2024,4,2024_04,708,16817.12,FALSE
Towel - Beach SEASONAL|US|FBA|2024_05,Towel - Beach SEASONAL,US,FBA,2024,5,2024_05,1702,38786.72,FALSE
Towel - Beach SEASONAL|US|FBA|2024_06,Towel - Beach SEASONAL,US,FBA,2024,6,2024_06,2056,48543.4,FALSE
Towel - Beach SEASONAL|US|FBA|2024_07,Towel - Beach SEASONAL,US,FBA,2024,7,2024_07,1044,23840.6,FALSE
Towel - Beach SEASONAL|US|FBA|2024_08,Towel - Beach SEASONAL,US,FBA,2024,8,2024_08,440,10364.5,FALSE
Towel - Beach SEASONAL|US|FBA|2024_09,Towel - Beach SEASONAL,US,FBA,2024,9,2024_09,138,3066.9,FALSE
Towel - Beach SEASONAL|US|FBA|2024_10,Towel - Beach SEASONAL,US,FBA,2024,10,2024_10,128,2608.98,FALSE
Towel - Beach SEASONAL|US|FBA|2024_11,Towel - Beach SEASONAL,US,FBA,2024,11,2024_11,108,2191.86,FALSE
Towel - Beach SEASONAL|US|FBA|2024_12,Towel - Beach SEASONAL,US,FBA,2024,12,2024_12,240,5084.56,FALSE
Towel - Beach SEASONAL|US|FBA|2025_01,Towel - Beach SEASONAL,US,FBA,2025,1,2025_01,124,3079.98,FALSE
Towel - Beach SEASONAL|US|FBA|2025_02,Towel - Beach SEASONAL,US,FBA,2025,2,2025_02,154,3812.34,FALSE
Towel - Beach SEASONAL|US|FBA|2025_03,Towel - Beach SEASONAL,US,FBA,2025,3,2025_03,1558,35919.2,FALSE
Towel - Beach SEASONAL|US|FBA|2025_04,Towel - Beach SEASONAL,US,FBA,2025,4,2025_04,2459,62780.2,FALSE
Towel - Beach SEASONAL|US|FBA|2025_05,Towel - Beach SEASONAL,US,FBA,2025,5,2025_05,3256,89498.28,FALSE
Towel - Beach SEASONAL|US|FBA|2025_06,Towel - Beach SEASONAL,US,FBA,2025,6,2025_06,4823,132153.73,FALSE
Towel - Beach SEASONAL|US|FBA|2025_07,Towel - Beach SEASONAL,US,FBA,2025,7,2025_07,3901,99957.1,FALSE
Towel - Beach SEASONAL|US|FBA|2025_08,Towel - Beach SEASONAL,US,FBA,2025,8,2025_08,903,24475.81,FALSE
Towel - Beach SEASONAL|US|FBA|2025_09,Towel - Beach SEASONAL,US,FBA,2025,9,2025_09,312,8938.9,FALSE
Towel - Beach SEASONAL|US|FBA|2025_10,Towel - Beach SEASONAL,US,FBA,2025,10,2025_10,355,9248.73,FALSE
Towel - Beach SEASONAL|US|FBA|2025_11,Towel - Beach SEASONAL,US,FBA,2025,11,2025_11,937,21777.29,FALSE
Towel - Beach SEASONAL|US|FBA|2025_12,Towel - Beach SEASONAL,US,FBA,2025,12,2025_12,603,16483.04,FALSE
Towel - Beach SEASONAL|US|FBA|2026_01,Towel - Beach SEASONAL,US,FBA,2026,1,2026_01,394,10777.36,FALSE
Towel - Beach SEASONAL|US|FBA|2026_02,Towel - Beach SEASONAL,US,FBA,2026,2,2026_02,540,16135.05,FALSE
Towel - Beach SEASONAL|US|FBA|2026_03,Towel - Beach SEASONAL,US,FBA,2026,3,2026_03,1790,52845.33,FALSE
Towel - Beach SEASONAL|US|FBA|2026_04,Towel - Beach SEASONAL,US,FBA,2026,4,2026_04,1700,46202.08,FALSE
Towel - Beach SEASONAL|US|FBA|2026_05,Towel - Beach SEASONAL,US,FBA,2026,5,2026_05,2574,71482.9,FALSE
Towel - Beach SEASONAL|US|FBA|2026_06,Towel - Beach SEASONAL,US,FBA,2026,6,2026_06,1568,45058.04,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_01,Towel - Beach SEASONAL SUM,AU,DTC,2024,1,2024_01,544,9190.04,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_02,Towel - Beach SEASONAL SUM,AU,DTC,2024,2,2024_02,334,5818.58,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_03,Towel - Beach SEASONAL SUM,AU,DTC,2024,3,2024_03,290,5289.26,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_04,Towel - Beach SEASONAL SUM,AU,DTC,2024,4,2024_04,192,3679.62,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_05,Towel - Beach SEASONAL SUM,AU,DTC,2024,5,2024_05,158,3328.88,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_06,Towel - Beach SEASONAL SUM,AU,DTC,2024,6,2024_06,336,6949.2,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_07,Towel - Beach SEASONAL SUM,AU,DTC,2024,7,2024_07,326,6897.64,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_08,Towel - Beach SEASONAL SUM,AU,DTC,2024,8,2024_08,324,6658.76,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_09,Towel - Beach SEASONAL SUM,AU,DTC,2024,9,2024_09,418,8174.98,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_10,Towel - Beach SEASONAL SUM,AU,DTC,2024,10,2024_10,418,8348.38,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_11,Towel - Beach SEASONAL SUM,AU,DTC,2024,11,2024_11,1264,23948.44,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2024_12,Towel - Beach SEASONAL SUM,AU,DTC,2024,12,2024_12,1988,36633.58,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_01,Towel - Beach SEASONAL SUM,AU,DTC,2025,1,2025_01,1024,17594.16,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_02,Towel - Beach SEASONAL SUM,AU,DTC,2025,2,2025_02,126,2672.54,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_03,Towel - Beach SEASONAL SUM,AU,DTC,2025,3,2025_03,114,2436.8,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_04,Towel - Beach SEASONAL SUM,AU,DTC,2025,4,2025_04,68,1247.24,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_05,Towel - Beach SEASONAL SUM,AU,DTC,2025,5,2025_05,92,1874.32,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_06,Towel - Beach SEASONAL SUM,AU,DTC,2025,6,2025_06,98,2099.86,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_07,Towel - Beach SEASONAL SUM,AU,DTC,2025,7,2025_07,335,6402.81,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_08,Towel - Beach SEASONAL SUM,AU,DTC,2025,8,2025_08,378,6843.88,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_09,Towel - Beach SEASONAL SUM,AU,DTC,2025,9,2025_09,441,8166.43,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_10,Towel - Beach SEASONAL SUM,AU,DTC,2025,10,2025_10,455,7874.94,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_11,Towel - Beach SEASONAL SUM,AU,DTC,2025,11,2025_11,1537,26486.27,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2025_12,Towel - Beach SEASONAL SUM,AU,DTC,2025,12,2025_12,1675,31324.67,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2026_01,Towel - Beach SEASONAL SUM,AU,DTC,2026,1,2026_01,352,7124.54,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2026_02,Towel - Beach SEASONAL SUM,AU,DTC,2026,2,2026_02,260,5589.45,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2026_03,Towel - Beach SEASONAL SUM,AU,DTC,2026,3,2026_03,189,3958.56,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2026_04,Towel - Beach SEASONAL SUM,AU,DTC,2026,4,2026_04,164,3344.13,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2026_05,Towel - Beach SEASONAL SUM,AU,DTC,2026,5,2026_05,171,4374.9,FALSE
Towel - Beach SEASONAL SUM|AU|DTC|2026_06,Towel - Beach SEASONAL SUM,AU,DTC,2026,6,2026_06,111,3018.55,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_01,Towel - Beach SEASONAL SUM,AU,FBA,2024,1,2024_01,64,1745.66,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_02,Towel - Beach SEASONAL SUM,AU,FBA,2024,2,2024_02,34,911.12,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_03,Towel - Beach SEASONAL SUM,AU,FBA,2024,3,2024_03,64,1533.02,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_04,Towel - Beach SEASONAL SUM,AU,FBA,2024,4,2024_04,50,1334.6,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_05,Towel - Beach SEASONAL SUM,AU,FBA,2024,5,2024_05,46,1243.56,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_06,Towel - Beach SEASONAL SUM,AU,FBA,2024,6,2024_06,66,1723.9,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_07,Towel - Beach SEASONAL SUM,AU,FBA,2024,7,2024_07,52,1279.74,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_08,Towel - Beach SEASONAL SUM,AU,FBA,2024,8,2024_08,48,1222.2,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_09,Towel - Beach SEASONAL SUM,AU,FBA,2024,9,2024_09,56,1336.36,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_10,Towel - Beach SEASONAL SUM,AU,FBA,2024,10,2024_10,18,483.98,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_11,Towel - Beach SEASONAL SUM,AU,FBA,2024,11,2024_11,58,1481.26,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2024_12,Towel - Beach SEASONAL SUM,AU,FBA,2024,12,2024_12,196,5041.24,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_01,Towel - Beach SEASONAL SUM,AU,FBA,2025,1,2025_01,98,2565.76,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_02,Towel - Beach SEASONAL SUM,AU,FBA,2025,2,2025_02,30,755.56,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_03,Towel - Beach SEASONAL SUM,AU,FBA,2025,3,2025_03,50,959.64,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_04,Towel - Beach SEASONAL SUM,AU,FBA,2025,4,2025_04,46,850.28,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_05,Towel - Beach SEASONAL SUM,AU,FBA,2025,5,2025_05,54,1090.4,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_06,Towel - Beach SEASONAL SUM,AU,FBA,2025,6,2025_06,48,1212.62,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_07,Towel - Beach SEASONAL SUM,AU,FBA,2025,7,2025_07,54,1168.64,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_08,Towel - Beach SEASONAL SUM,AU,FBA,2025,8,2025_08,22,537.72,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_09,Towel - Beach SEASONAL SUM,AU,FBA,2025,9,2025_09,38,908.21,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_10,Towel - Beach SEASONAL SUM,AU,FBA,2025,10,2025_10,36,849.47,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_11,Towel - Beach SEASONAL SUM,AU,FBA,2025,11,2025_11,137,1960.17,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2025_12,Towel - Beach SEASONAL SUM,AU,FBA,2025,12,2025_12,111,2584.54,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2026_01,Towel - Beach SEASONAL SUM,AU,FBA,2026,1,2026_01,48,1155.7,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2026_02,Towel - Beach SEASONAL SUM,AU,FBA,2026,2,2026_02,16,447.9,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2026_03,Towel - Beach SEASONAL SUM,AU,FBA,2026,3,2026_03,15,394.97,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2026_04,Towel - Beach SEASONAL SUM,AU,FBA,2026,4,2026_04,7,172.21,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2026_05,Towel - Beach SEASONAL SUM,AU,FBA,2026,5,2026_05,5,163.34,FALSE
Towel - Beach SEASONAL SUM|AU|FBA|2026_06,Towel - Beach SEASONAL SUM,AU,FBA,2026,6,2026_06,9,270.85,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_01,Towel - Beach SEASONAL SUM,CA,FBA,2024,1,2024_01,80,2101.88,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_02,Towel - Beach SEASONAL SUM,CA,FBA,2024,2,2024_02,44,999.82,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_03,Towel - Beach SEASONAL SUM,CA,FBA,2024,3,2024_03,100,2353.02,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_04,Towel - Beach SEASONAL SUM,CA,FBA,2024,4,2024_04,66,1558.02,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_05,Towel - Beach SEASONAL SUM,CA,FBA,2024,5,2024_05,70,1772.62,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_06,Towel - Beach SEASONAL SUM,CA,FBA,2024,6,2024_06,46,1108.9,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_07,Towel - Beach SEASONAL SUM,CA,FBA,2024,7,2024_07,126,2979.06,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_08,Towel - Beach SEASONAL SUM,CA,FBA,2024,8,2024_08,130,3099.88,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_09,Towel - Beach SEASONAL SUM,CA,FBA,2024,9,2024_09,18,446.38,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_10,Towel - Beach SEASONAL SUM,CA,FBA,2024,10,2024_10,20,456.46,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_11,Towel - Beach SEASONAL SUM,CA,FBA,2024,11,2024_11,22,487.56,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2024_12,Towel - Beach SEASONAL SUM,CA,FBA,2024,12,2024_12,58,1380.2,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_01,Towel - Beach SEASONAL SUM,CA,FBA,2025,1,2025_01,70,1771.08,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_02,Towel - Beach SEASONAL SUM,CA,FBA,2025,2,2025_02,28,668,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_03,Towel - Beach SEASONAL SUM,CA,FBA,2025,3,2025_03,54,998.82,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_04,Towel - Beach SEASONAL SUM,CA,FBA,2025,4,2025_04,35,670.08,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_05,Towel - Beach SEASONAL SUM,CA,FBA,2025,5,2025_05,45,864.09,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_06,Towel - Beach SEASONAL SUM,CA,FBA,2025,6,2025_06,47,1165.1,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_07,Towel - Beach SEASONAL SUM,CA,FBA,2025,7,2025_07,178,3576.44,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_08,Towel - Beach SEASONAL SUM,CA,FBA,2025,8,2025_08,62,1302.44,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_09,Towel - Beach SEASONAL SUM,CA,FBA,2025,9,2025_09,23,568.76,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_10,Towel - Beach SEASONAL SUM,CA,FBA,2025,10,2025_10,32,712.71,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_11,Towel - Beach SEASONAL SUM,CA,FBA,2025,11,2025_11,87,1904.53,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2025_12,Towel - Beach SEASONAL SUM,CA,FBA,2025,12,2025_12,50,1183.54,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2026_01,Towel - Beach SEASONAL SUM,CA,FBA,2026,1,2026_01,44,1018.67,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2026_02,Towel - Beach SEASONAL SUM,CA,FBA,2026,2,2026_02,10,258.08,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2026_03,Towel - Beach SEASONAL SUM,CA,FBA,2026,3,2026_03,12,297.8,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2026_04,Towel - Beach SEASONAL SUM,CA,FBA,2026,4,2026_04,96,1803.54,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2026_05,Towel - Beach SEASONAL SUM,CA,FBA,2026,5,2026_05,116,2638.98,FALSE
Towel - Beach SEASONAL SUM|CA|FBA|2026_06,Towel - Beach SEASONAL SUM,CA,FBA,2026,6,2026_06,88,1878.1,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_01,Towel - Beach SEASONAL SUM,EU,B2B,2024,1,2024_01,788,4938.72,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_02,Towel - Beach SEASONAL SUM,EU,B2B,2024,2,2024_02,926,8267.56,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_03,Towel - Beach SEASONAL SUM,EU,B2B,2024,3,2024_03,1366,17250.4,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_04,Towel - Beach SEASONAL SUM,EU,B2B,2024,4,2024_04,1756,18849.44,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_05,Towel - Beach SEASONAL SUM,EU,B2B,2024,5,2024_05,1090,12150.4,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_06,Towel - Beach SEASONAL SUM,EU,B2B,2024,6,2024_06,1704,18051.7,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_07,Towel - Beach SEASONAL SUM,EU,B2B,2024,7,2024_07,516,9173.48,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_08,Towel - Beach SEASONAL SUM,EU,B2B,2024,8,2024_08,284,2656.62,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_09,Towel - Beach SEASONAL SUM,EU,B2B,2024,9,2024_09,304,2996.64,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_10,Towel - Beach SEASONAL SUM,EU,B2B,2024,10,2024_10,34,311.26,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_11,Towel - Beach SEASONAL SUM,EU,B2B,2024,11,2024_11,168,2055.24,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2024_12,Towel - Beach SEASONAL SUM,EU,B2B,2024,12,2024_12,173,1586.4,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_01,Towel - Beach SEASONAL SUM,EU,B2B,2025,1,2025_01,80,705.2,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_02,Towel - Beach SEASONAL SUM,EU,B2B,2025,2,2025_02,2128,21873.4,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_03,Towel - Beach SEASONAL SUM,EU,B2B,2025,3,2025_03,274,7651.11,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_04,Towel - Beach SEASONAL SUM,EU,B2B,2025,4,2025_04,502,6115.67,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_05,Towel - Beach SEASONAL SUM,EU,B2B,2025,5,2025_05,674,7820.21,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_06,Towel - Beach SEASONAL SUM,EU,B2B,2025,6,2025_06,679,8497.47,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_07,Towel - Beach SEASONAL SUM,EU,B2B,2025,7,2025_07,807,8882.92,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_08,Towel - Beach SEASONAL SUM,EU,B2B,2025,8,2025_08,362,4346.41,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_09,Towel - Beach SEASONAL SUM,EU,B2B,2025,9,2025_09,183,2042.17,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_10,Towel - Beach SEASONAL SUM,EU,B2B,2025,10,2025_10,17,229.35,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_11,Towel - Beach SEASONAL SUM,EU,B2B,2025,11,2025_11,124,1594.19,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2025_12,Towel - Beach SEASONAL SUM,EU,B2B,2025,12,2025_12,34,286.53,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2026_01,Towel - Beach SEASONAL SUM,EU,B2B,2026,1,2026_01,264,20172.21,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2026_02,Towel - Beach SEASONAL SUM,EU,B2B,2026,2,2026_02,219,9848.69,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2026_03,Towel - Beach SEASONAL SUM,EU,B2B,2026,3,2026_03,1156,13953.36,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2026_04,Towel - Beach SEASONAL SUM,EU,B2B,2026,4,2026_04,660,8655.43,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2026_05,Towel - Beach SEASONAL SUM,EU,B2B,2026,5,2026_05,925,11724.16,FALSE
Towel - Beach SEASONAL SUM|EU|B2B|2026_06,Towel - Beach SEASONAL SUM,EU,B2B,2026,6,2026_06,356,4600.15,FALSE
Towel - Beach SEASONAL SUM|EU|DTC|2024_01,Towel - Beach SEASONAL SUM,EU,DTC,2024,1,2024_01,154,3124.16,FALSE
