Month,Action,Result,Branch,BranchId,Reference,CustomerOrderNo,Company,Stage,DispatchDate,InvoiceDateSet,Total,Currency
2026-08,UPDATE,ok,Amazon AU,16289,503-6899709-3146211,,Amazon Seller _AU,Dispatched,2026-08-05,2026-08-05,31.43,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-6981821-3082211,,Amazon Seller _AU,Dispatched,2026-08-04,2026-08-04,31.26,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-8450458-0531835,,Amazon Seller _AU,Dispatched,2026-08-04,2026-08-04,59.4,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-6563053-7409415,,Amazon Seller _AU,Dispatched,2026-08-04,2026-08-04,31.26,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-6104193-0947867,,Amazon Seller _AU,Dispatched,2026-08-04,2026-08-04,7.29,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-8915865-3796607,,Amazon Seller _AU,Dispatched,2026-08-03,2026-08-03,19.45,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-3361428-7258205,,Amazon Seller _AU,Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-3744131-9464651,,Amazon Seller _AU,Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-7125026-9187001,,[Redacted],Dispatched,2026-08-03,2026-08-03,16.7,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-3377534-0027030,,[Redacted],Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-0629205-5915857,,Amazon Seller _AU,Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-8113093-5848660,,[Redacted],Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,UK,5053,UK-870856,,,Dispatched,2026-08-02,2026-08-02,30,GBP
2026-08,UPDATE,ok,Amazon AU,16289,503-3106599-3096606,,[Redacted],Dispatched,2026-08-02,2026-08-02,6.89,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-9138883-6436625,,[Redacted],Dispatched,2026-08-03,2026-08-03,7.31,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-7963621-5561453,,[Redacted],Dispatched,2026-08-03,2026-08-03,15.66,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-8475053-0512639,,Amazon Seller _AU,Dispatched,2026-08-03,2026-08-03,62.65,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-6552790-6720650,,[Redacted],Dispatched,2026-08-02,2026-08-02,28.51,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-5880566-8543014,,[Redacted],Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-9203785-9540633,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-7734504-6253427,,[Redacted],Dispatched,2026-08-03,2026-08-03,31.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-2297540-8427065,,Amazon Seller _AU,Dispatched,2026-08-06,2026-08-06,33.1,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-3632913-0223818,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-8903824-1312615,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-1667132-3600626,,[Redacted],Dispatched,2026-08-02,2026-08-02,79.32,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-7344124-5260601,,[Redacted],Dispatched,2026-08-02,2026-08-02,12.44,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-6125410-5829423,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-5750249-4215044,,[Redacted],Dispatched,2026-08-02,2026-08-02,26.13,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-2937619-0214254,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,US Geneva,5055,113-8666706-0702610,,[Redacted],Dispatched,2026-08-03,2026-08-03,66.1792,USD
2026-08,UPDATE,ok,Amazon AU,16289,249-0749449-4899052,,[Redacted],Dispatched,2026-08-02,2026-08-02,16.59,AUD
2026-08,UPDATE,ok,US Geneva,5055,US-2164097,,,Dispatched,2026-08-19,2026-08-19,42.56,USD
2026-08,UPDATE,ok,Amazon AU,16289,250-5404436-3675059,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-7362416-0435039,,[Redacted],Dispatched,2026-08-01,2026-08-01,13.48,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-8791158-1286248,,[Redacted],Dispatched,2026-08-01,2026-08-01,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-3296360-5882254,,[Redacted],Dispatched,2026-08-01,2026-08-01,31.11,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-6348974-2619037,,[Redacted],Dispatched,2026-08-01,2026-08-01,61.57,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-9894713-7613402,,[Redacted],Dispatched,2026-08-01,2026-08-01,28.51,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-0787478-6323011,,[Redacted],Dispatched,2026-08-01,2026-08-01,13.48,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-7826410-6899818,,[Redacted],Dispatched,2026-08-01,2026-08-01,60.05,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-4798702-0171825,,[Redacted],Dispatched,2026-08-02,2026-08-02,31.11,AUD
2026-08,UPDATE,ok,AU,17489,AU-140219,,,Dispatched,2026-08-25,2026-08-25,45.59,AUD
2026-08,UPDATE,ok,AU,17489,AU-139967,,,Dispatched,2026-08-25,2026-08-25,0,AUD
2026-08,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,MMY11502-17,,Make My Day,Dispatched,2026-08-18,,6020.83,USD
2026-09,UPDATE,ok,Amazon AU,16289,250-3135180-1520647,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,20.73,AUD
2026-09,UPDATE,ok,Amazon AU,16289,250-3865150-4834208,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,30.14,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50309,,,Dispatched,2026-09-02,2026-09-02,33.4549,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50307,,,Dispatched,2026-09-02,2026-09-02,33.4549,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50306,,,Dispatched,2026-09-02,2026-09-02,29.6805,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50303,,ETK logistiques,Dispatched,2026-09-02,2026-09-02,28.3081,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50302,,,Dispatched,2026-09-02,2026-09-02,68.6254,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50301,,,Dispatched,2026-09-02,2026-09-02,72.0566,EUR
2026-09,UPDATE,ok,Amazon AU,16289,250-5195603-5759835,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,90.42,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50300,,,Dispatched,2026-09-02,2026-09-02,66.0519,EUR
2026-09,UPDATE,ok,Amazon AU,16289,503-2773803-1177465,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,60.28,AUD
2026-09,UPDATE,ok,Amazon AU,16289,250-7447476-4794242,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,31.73,AUD
2026-09,UPDATE,ok,Amazon AU,16289,503-3322048-9186207,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,18.62,AUD
2026-09,UPDATE,ok,Amazon AU,16289,250-9191606-4068634,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,31.73,AUD
2026-09,UPDATE,ok,Amazon AU,16289,250-0356334-8247019,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,29.08,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50299,,,Dispatched,2026-09-02,2026-09-02,46.5366,EUR
2026-09,UPDATE,ok,Amazon AU,16289,249-3872935-3274230,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,16.92,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50296,,,Dispatched,2026-09-02,2026-09-02,33.4549,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50295,,,Dispatched,2026-09-02,2026-09-02,121.6385,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50294,,Ecothecnic,Dispatched,2026-09-02,2026-09-02,104.9968,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50293,,,Dispatched,2026-09-02,2026-09-02,59.8756,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50292,,,Dispatched,2026-09-02,2026-09-02,60.9908,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50290,,,Dispatched,2026-09-02,2026-09-02,72.0569,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50289,,,Dispatched,2026-09-02,2026-09-02,21.4455,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50288,,,Dispatched,2026-09-02,2026-09-02,36.0283,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50287,,,Dispatched,2026-09-02,2026-09-02,18.872,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50286,,,Dispatched,2026-09-02,2026-09-02,145.5462,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50285,,,Dispatched,2026-09-02,2026-09-02,83.1225,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50284,,,Dispatched,2026-09-02,2026-09-02,133.8199,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50283,,,Dispatched,2026-09-02,2026-09-02,0.0003,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50282,,,Dispatched,2026-09-02,2026-09-02,38.6018,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50281,,Coworking Impact Hub Barceló,Dispatched,2026-09-02,2026-09-02,42.033,EUR
2026-09,UPDATE,ok,Amazon AU,16289,249-9889943-6425464,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,29.08,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50280,,P & G Yachting,Dispatched,2026-09-02,2026-09-02,87.4975,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50279,,,Dispatched,2026-09-02,2026-09-02,87.4977,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50278,,,Dispatched,2026-09-02,2026-09-02,48.8956,EUR
2026-09,UPDATE,ok,Amazon AU,16289,250-0928043-9845456,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,27.5,AUD
2026-09,UPDATE,ok,Amazon AU,16289,503-7108569-5690261,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,31.73,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50276,,,Dispatched,2026-09-02,2026-09-02,58.2458,EUR
2026-09,UPDATE,ok,Amazon AU,16289,503-2393823-3236654,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,55.29,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50275,,,Dispatched,2026-09-02,2026-09-02,62.6206,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50274,,,Dispatched,2026-09-01,2026-09-01,0,EUR
2026-09,UPDATE,ok,Amazon AU,16289,503-4690539-0008633,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,34.37,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50272,,,Dispatched,2026-09-02,2026-09-02,0.0001,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50271,,,Dispatched,2026-09-01,2026-09-01,58.2152,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50270,,,Dispatched,2026-09-01,2026-09-01,64.2168,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50269,,,Dispatched,2026-09-01,2026-09-01,64.2168,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50268,,,Dispatched,2026-09-01,2026-09-01,95.1681,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50266,,,Dispatched,2026-09-01,2026-09-01,69.9613,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50265,,,Dispatched,2026-09-01,2026-09-01,95.1681,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50264,,,Dispatched,2026-09-01,2026-09-01,62.5878,EUR
2026-09,UPDATE,ok,Amazon AU,16289,249-0335385-1957469,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,29.1,AUD
2026-09,UPDATE,ok,Amazon AU,16289,249-6817100-4568601,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50263,,,Dispatched,2026-09-01,2026-09-01,62.5878,EUR
2026-09,UPDATE,ok,Amazon AU,16289,249-9512135-4729409,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,30.4,AUD
2026-09,UPDATE,ok,Amazon AU,16289,249-0432636-3425449,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,Amazon AU,16289,249-1398526-9291057,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,Amazon AU,16289,503-2959404-7525441,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,12.7,AUD
2026-09,UPDATE,ok,Amazon AU,16289,503-7929994-3672602,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,Amazon AU,16289,249-3398826-1378218,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,29.1,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50261,,,Dispatched,2026-09-01,2026-09-01,66.103,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50260,,,Dispatched,2026-09-01,2026-09-01,43.374,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50259,,,Dispatched,2026-09-01,2026-09-01,29.065,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50258,,,Dispatched,2026-09-01,2026-09-01,31.9799,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50257,,,Dispatched,2026-09-01,2026-09-01,71.2818,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50256,,,Dispatched,2026-09-01,2026-09-01,56.4063,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50255,,,Dispatched,2026-09-01,2026-09-01,30.9768,EUR
2026-09,UPDATE,ok,Amazon AU,16289,503-2866524-9255817,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,16.93,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50254,,,Dispatched,2026-09-01,2026-09-01,58.6439,EUR
2026-09,UPDATE,ok,Amazon AU,16289,250-8495337-6253420,,Amazon Seller _AU,Dispatched,2026-09-02,2026-09-02,47.92,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50253,,,Dispatched,2026-09-01,2026-09-01,68.5808,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50252,,,Dispatched,2026-09-01,2026-09-01,39.6101,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50251,,,Dispatched,2026-09-01,2026-09-01,50.7559,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50250,,,Dispatched,2026-09-01,2026-09-01,69.9526,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50249,,,Dispatched,2026-09-01,2026-09-01,116.8072,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50248,,,Dispatched,2026-09-01,2026-09-01,59.6645,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50247,,,Dispatched,2026-09-01,2026-09-01,112.5299,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50246,,,Dispatched,2026-09-01,2026-09-01,43.7258,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50244,,Cover’d,Dispatched,2026-09-01,2026-09-01,84.0993,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50242,,,Dispatched,2026-09-01,2026-09-01,101.1693,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50240,,,Dispatched,2026-09-02,2026-09-02,119.6651,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50239,,,Dispatched,2026-09-01,2026-09-01,61.816,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50237,,,Dispatched,2026-09-01,2026-09-01,39.4389,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50236,,,Dispatched,2026-09-01,2026-09-01,64.9796,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50235,,,Dispatched,2026-09-01,2026-09-01,51.142,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50234,,,Dispatched,2026-09-01,2026-09-01,23.4919,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50233,,Frauenarztzentrum Erdgeschoss,Dispatched,2026-09-01,2026-09-01,37.8955,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50231,,,Dispatched,2026-09-01,2026-09-01,59.0727,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50230,,,Dispatched,2026-09-01,2026-09-01,92.5965,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50229,,,Dispatched,2026-09-01,2026-09-01,97.7392,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50228,,,Dispatched,2026-09-01,2026-09-01,42.5167,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50227,,,Dispatched,2026-09-01,2026-09-01,18.8621,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50226,,,Dispatched,2026-09-01,2026-09-01,54.2284,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50225,,,Dispatched,2026-09-01,2026-09-01,75.791,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50224,,,Dispatched,2026-09-01,2026-09-01,52.1191,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50222,,,Dispatched,2026-09-01,2026-09-01,49.8902,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50221,,,Dispatched,2026-09-01,2026-09-01,24.6837,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50220,,,Dispatched,2026-09-01,2026-09-01,61.473,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50219,,,Dispatched,2026-09-01,2026-09-01,128.1759,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50218,,,Dispatched,2026-09-01,2026-09-01,69.9526,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50215,,,Dispatched,2026-09-01,2026-09-01,58.3007,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50214,,,Dispatched,2026-09-01,2026-09-01,51.8707,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50213,,,Dispatched,2026-09-01,2026-09-01,66.4375,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50212,,,Dispatched,2026-09-01,2026-09-01,46.7263,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50211,,,Dispatched,2026-09-01,2026-09-01,53.1571,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50209,,,Dispatched,2026-09-01,2026-09-01,106.6397,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50208,,,Dispatched,2026-09-01,2026-09-01,27.8645,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50207,,,Dispatched,2026-09-01,2026-09-01,30.8652,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50206,,,Dispatched,2026-09-01,2026-09-01,51.5106,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50205,,,Dispatched,2026-09-01,2026-09-01,59.1583,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50204,,,Dispatched,2026-09-01,2026-09-01,33.4373,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50203,,,Dispatched,2026-09-01,2026-09-01,65.6744,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50202,,,Dispatched,2026-09-01,2026-09-01,74.7538,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50200,,,Dispatched,2026-09-01,2026-09-01,74.0765,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50201,,,Dispatched,2026-09-01,2026-09-01,42.8684,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50199,,,Dispatched,2026-09-01,2026-09-01,101.1693,EUR
2026-09,UPDATE,ok,Amazon AU,16289,249-6903858-8829451,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,60.32,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50198,,,Dispatched,2026-09-01,2026-09-01,92.2876,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50197,,,Dispatched,2026-09-01,2026-09-01,131.2547,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50196,,,Dispatched,2026-09-01,2026-09-01,28.7219,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50195,,,Dispatched,2026-09-01,2026-09-01,66.2318,EUR
2026-09,UPDATE,ok,Amazon AU,16289,250-8442892-5535003,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,Amazon AU,16289,249-9527477-2424614,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,42.33,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50193,,,Dispatched,2026-09-01,2026-09-01,101.8547,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50192,,,Dispatched,2026-09-01,2026-09-01,66.1888,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50191,,,Dispatched,2026-09-02,2026-09-02,160.7883,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50190,,,Dispatched,2026-09-01,2026-09-01,17.1473,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50189,,,Dispatched,2026-09-01,2026-09-01,55.3003,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50188,,,Dispatched,2026-09-01,2026-09-01,126.0336,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50187,,,Dispatched,2026-09-01,2026-09-01,40.3735,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50185,,,Dispatched,2026-09-01,2026-09-01,39.5248,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50184,,,Dispatched,2026-09-01,2026-09-01,43.2971,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50183,,,Dispatched,2026-09-01,2026-09-01,87.4514,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50181,,c/o Martin Gutsche,Dispatched,2026-09-01,2026-09-01,66.2318,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50179,,,Dispatched,2026-09-01,2026-09-01,153.0831,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50178,,,Dispatched,2026-09-01,2026-09-01,92.5956,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50177,,,Dispatched,2026-09-01,2026-09-01,108.6286,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50175,,,Dispatched,2026-09-01,2026-09-01,73.6479,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50174,,,Dispatched,2026-09-02,2026-09-02,314.9914,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50173,,,Dispatched,2026-09-01,2026-09-01,58.6443,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50171,,SPAZIOTENGO COOP RENO,Dispatched,2026-09-01,2026-09-01,71.1185,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50170,,,Dispatched,2026-09-01,2026-09-01,92.9045,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50169,,,Dispatched,2026-09-01,2026-09-01,38.5472,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50165,,,Dispatched,2026-09-01,2026-09-01,27.6072,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50163,,,Dispatched,2026-09-01,2026-09-01,21.4342,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50162,,,Dispatched,2026-09-01,2026-09-01,41.3251,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50161,,Bell: Tsigkogiannis - Tsouramani,Dispatched,2026-09-01,2026-09-01,65.9745,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50160,,,Dispatched,2026-09-01,2026-09-01,73.2106,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50159,,,Dispatched,2026-09-01,2026-09-01,63.0854,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50158,,,Dispatched,2026-09-01,2026-09-01,33.0859,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50157,,,Dispatched,2026-09-01,2026-09-01,46.3836,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50150,,,Dispatched,2026-09-01,2026-09-01,68.9327,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50149,,,Dispatched,2026-09-02,2026-09-02,123.1567,EUR
2026-09,UPDATE,ok,Amazon AU,16289,503-4847675-7201459,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50147,,,Dispatched,2026-09-01,2026-09-01,135.8841,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50143,,,Dispatched,2026-09-01,2026-09-01,66.0176,EUR
2026-09,UPDATE,ok,Amazon AU,16289,249-4541520-7137457,,Amazon Seller _AU,Dispatched,2026-09-01,2026-09-01,31.75,AUD
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50140,,,Dispatched,2026-09-01,2026-09-01,68.9323,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50138,,,Dispatched,2026-09-01,2026-09-01,99.6003,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50136,,,Dispatched,2026-09-01,2026-09-01,82.2987,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50131,,,Dispatched,2026-09-01,2026-09-01,45.7834,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50130,,,Dispatched,2026-09-01,2026-09-01,18.8621,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50129,,,Dispatched,2026-09-01,2026-09-01,90.795,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50128,,,Dispatched,2026-09-01,2026-09-01,68.2464,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50127,,,Dispatched,2026-09-01,2026-09-01,60.0157,EUR
2026-09,UPDATE,ok,EU iFulfilment,25073,EU-50123,,,Dispatched,2026-09-01,2026-09-01,68.0578,EUR
